site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Hamburg  127  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  8
Hamburg  127  1  3  1  Rest  post  1-day  0  0  0  0  NaN  2
Hamburg  127  1  3  2  Valued  post  1-day  3.722002e+00  1.544832e-01  0  75  2  2
Hamburg  127  1  3  3  Devalued  post  1-day  1.059962e+00  2.161066e-01  0  22  -5  2
Hamburg  127  1  3  4  Rest  post  1-day  0  0  0  0  NaN  2
Hamburg  127  1  3  5  Devalued  post  1-day  0  0  0  0  -5  2
Hamburg  127  1  3  6  Valued  post  1-day  2.752475e+00  1.616406e-01  0  55  2  2
Hamburg  127  1  3  7  Devalued  post  1-day  0  0  0  1  -5  2
Hamburg  127  1  3  8  Rest  post  1-day  0  0  0  0  NaN  2
Hamburg  127  1  3  9  Valued  post  1-day  2.397882e+00  1.633893e-01  0  48  2  2
Hamburg  128  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  2  Devalued  pre  1-day  3.305532e+00  1.361872e-01  1  66  5  10
Hamburg  128  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  4  Valued  pre  1-day  1.182247e+00  2.455578e+00  3  24  5  10
Hamburg  128  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  6  Devalued  pre  1-day  5.965644e+00  9.795364e-02  1  120  5  10
Hamburg  128  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  8  Valued  pre  1-day  5.873584e+00  8.992526e-02  0  119  5  10
Hamburg  128  1  1  9  Devalued  pre  1-day  6.287667e+00  6.890187e-02  1  251  5  10
Hamburg  128  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  11  Valued  pre  1-day  5.257075e+00  1.569815e-01  2  106  5  10
Hamburg  128  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  13  Valued  pre  1-day  5.247038e+00  1.513596e-01  5  210  5  10
Hamburg  128  1  1  14  Devalued  pre  1-day  4.998180e+00  1.746184e-01  3  100  5  10
Hamburg  128  1  1  15  Valued  pre  1-day  5.391174e+00  1.585643e-01  3  108  5  10
Hamburg  128  1  1  16  Devalued  pre  1-day  5.640487e+00  1.157420e-01  3  226  5  10
Hamburg  128  1  1  17  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  1  18  Devalued  pre  1-day  4.795159e+00  2.258669e-01  2  97  5  10
Hamburg  128  1  1  19  Valued  pre  1-day  5.471698e+00  9.235965e-02  2  218  5  10
Hamburg  128  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  1  Devalued  pre  1-day  5.223014e+00  1.848974e-01  1  106  5  10
Hamburg  128  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  3  Devalued  pre  1-day  5.224334e+00  1.805302e-01  3  105  5  10
Hamburg  128  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  5  Valued  pre  1-day  5.653668e+00  1.420892e-01  5  228  5  10
Hamburg  128  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  7  Valued  pre  1-day  5.450906e+00  1.364696e-01  2  110  5  10
Hamburg  128  1  2  8  Devalued  pre  1-day  6.289310e+00  3.848785e-02  0  125  5  10
Hamburg  128  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  10  Valued  pre  1-day  5.874680e+00  1.215027e-01  1  118  5  10
Hamburg  128  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  12  Valued  pre  1-day  6.394279e+00  9.564112e-02  0  129  5  10
Hamburg  128  1  2  13  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  14  Devalued  pre  1-day  6.000148e+00  1.125682e-01  1  122  5  10
Hamburg  128  1  2  15  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  16  Valued  pre  1-day  5.558159e+00  1.525735e-01  2  111  5  10
Hamburg  128  1  2  17  Devalued  pre  1-day  5.484106e+00  1.193067e-01  3  220  5  10
Hamburg  128  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  10
Hamburg  128  1  2  19  Valued  pre  1-day  6.164510e+00  9.179540e-02  3  253  5  10
Hamburg  128  1  2  20  Devalued  pre  1-day  5.733645e+00  7.092219e-02  1  225  5  10
Hamburg  128  1  3  1  Devalued  post  1-day  5.967629e+00  1.195498e-01  0  121  -5  2
Hamburg  128  1  3  2  Rest  post  1-day  0  0  0  0  NaN  2
Hamburg  128  1  3  3  Valued  post  1-day  6.173473e+00  6.129396e-02  0  125  2  2
Hamburg  128  1  3  4  Rest  post  1-day  0  0  0  0  NaN  2
Hamburg  128  1  3  5  Valued  post  1-day  6.217037e+00  6.529873e-02  0  125  2  2
Hamburg  128  1  3  6  Devalued  post  1-day  6.061266e+00  3.576775e-02  0  123  -5  2
Hamburg  128  1  3  7  Valued  post  1-day  6.469248e+00  3.298500e-02  0  132  2  2
Hamburg  128  1  3  8  Devalued  post  1-day  5.589265e+00  7.866320e-02  0  112  -5  2
Hamburg  128  1  3  9  Rest  post  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  1  Valued  pre  1-day  7.509112e-02  1.422224e+01  2  3  3  2
Hamburg  129  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  3  Devalued  pre  1-day  6.985035e-01  1.623973e+00  2  28  4  2
Hamburg  129  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  5  Devalued  pre  1-day  2.492371e-01  1.410538e+00  2  5  4  2
Hamburg  129  1  1  6  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  7  Valued  pre  1-day  2.499157e-02  0  1  1  3  2
Hamburg  129  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  9  Valued  pre  1-day  9.956273e-02  2.642133e-01  1  2  3  2
Hamburg  129  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  11  Devalued  pre  1-day  8.471811e-01  4.205687e-01  2  34  4  2
Hamburg  129  1  1  12  Valued  pre  1-day  3.007839e-01  7.153022e-01  1  6  3  2
Hamburg  129  1  1  13  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  14  Devalued  pre  1-day  1.196021e+00  6.467757e-01  2  24  4  2
Hamburg  129  1  1  15  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  1  16  Devalued  pre  1-day  8.943680e-01  1.121122e+00  1  18  4  2
Hamburg  129  1  1  17  Valued  pre  1-day  1.503742e+00  2.132206e-01  0  30  3  2
Hamburg  129  1  1  18  Devalued  pre  1-day  1.003970e-01  2.143736e+00  2  2  4  2
Hamburg  129  1  1  19  Valued  pre  1-day  1.248092e+00  2.335966e-01  1  25  3  2
Hamburg  129  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  2  Valued  pre  1-day  6.481358e-01  2.920653e+00  3  26  3  2
Hamburg  129  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  4  Devalued  pre  1-day  1.247603e-01  4.744678e-01  1  5  4  2
Hamburg  129  1  2  5  Valued  pre  1-day  2.376667e+00  2.517666e-01  3  95  3  2
Hamburg  129  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  7  Devalued  pre  1-day  0  0  0  0  4  2
Hamburg  129  1  2  8  Valued  pre  1-day  3.043382e+00  2.887154e-01  1  61  3  2
Hamburg  129  1  2  9  Devalued  pre  1-day  2.496075e-02  5.261517e-01  0  1  4  2
Hamburg  129  1  2  10  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  11  Devalued  pre  1-day  4.995964e-02  0  0  1  4  2
Hamburg  129  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  13  Devalued  pre  1-day  4.991671e-02  0  0  1  4  2
Hamburg  129  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  15  Valued  pre  1-day  3.554873e+00  1.918213e-01  1  71  3  2
Hamburg  129  1  2  16  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  17  Valued  pre  1-day  2.990957e+00  2.651143e-01  3  60  3  2
Hamburg  129  1  2  18  Devalued  pre  1-day  5.020664e-02  1.009446e+01  1  1  4  2
Hamburg  129  1  2  19  Rest  pre  1-day  0  0  0  0  NaN  2
Hamburg  129  1  2  20  Valued  pre  1-day  4.127036e+00  1.208494e-01  1  83  3  2
Hamburg  129  1  3  1  Rest  post  1-day  0  0  0  0  NaN  4
Hamburg  129  1  3  2  Valued  post  1-day  1.596012e+00  4.864117e-01  0  32  3  4
Hamburg  129  1  3  3  Devalued  post  1-day  0  0  0  1  -4  4
Hamburg  129  1  3  4  Valued  post  1-day  3.114558e+00  3.666514e-01  0  62  3  4
Hamburg  129  1  3  5  Rest  post  1-day  0  0  0  0  NaN  4
Hamburg  129  1  3  6  Devalued  post  1-day  0  0  0  0  -4  4
Hamburg  129  1  3  7  Rest  post  1-day  0  0  0  0  NaN  4
Hamburg  129  1  3  8  Valued  post  1-day  1.694004e+00  1.631207e-01  0  34  3  4
Hamburg  129  1  3  9  Devalued  post  1-day  0  0  0  0  -4  4
Hamburg  130  1  1  1  Valued  pre  1-day  3.658778e+00  1.992720e-01  4  73  4  9
Hamburg  130  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  3  Devalued  pre  1-day  4.390156e+00  1.078188e-01  1  88  4  9
Hamburg  130  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  5  Valued  pre  1-day  3.908222e+00  1.794881e-01  4  157  4  9
Hamburg  130  1  1  6  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  7  Devalued  pre  1-day  3.708676e+00  2.095420e-01  5  149  4  9
Hamburg  130  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  9  Devalued  pre  1-day  4.265878e+00  1.472418e-01  2  86  4  9
Hamburg  130  1  1  10  Valued  pre  1-day  3.561167e+00  1.432170e-01  1  71  4  9
Hamburg  130  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  12  Devalued  pre  1-day  3.950005e+00  1.411269e-01  4  159  4  9
Hamburg  130  1  1  13  Valued  pre  1-day  3.869828e+00  1.463019e-01  2  77  4  9
Hamburg  130  1  1  14  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  15  Devalued  pre  1-day  4.394053e+00  1.088560e-01  1  88  4  9
Hamburg  130  1  1  16  Valued  pre  1-day  3.398744e+00  1.681268e-01  5  136  4  9
Hamburg  130  1  1  17  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  18  Valued  pre  1-day  4.055636e+00  1.077129e-01  1  82  4  9
Hamburg  130  1  1  19  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  1  20  Devalued  pre  1-day  4.245447e+00  1.259867e-01  1  85  4  9
Hamburg  130  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  2  Valued  pre  1-day  4.582807e+00  1.071607e-01  1  92  4  9
Hamburg  130  1  2  3  Devalued  pre  1-day  4.134765e+00  1.433019e-01  2  83  4  9
Hamburg  130  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  5  Devalued  pre  1-day  3.948793e+00  1.782857e-01  3  79  4  9
Hamburg  130  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  7  Valued  pre  1-day  4.410513e+00  1.397601e-01  3  177  4  9
Hamburg  130  1  2  8  Devalued  pre  1-day  4.403864e+00  1.103615e-01  1  88  4  9
Hamburg  130  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  10  Valued  pre  1-day  5.018056e+00  1.311845e-01  0  101  4  9
Hamburg  130  1  2  11  Devalued  pre  1-day  4.381822e+00  1.127579e-01  1  87  4  9
Hamburg  130  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  13  Valued  pre  1-day  4.880954e+00  1.388178e-01  2  99  4  9
Hamburg  130  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  15  Valued  pre  1-day  3.879107e+00  1.550024e-01  4  156  4  9
Hamburg  130  1  2  16  Devalued  pre  1-day  3.768806e+00  1.312740e-01  3  150  4  9
Hamburg  130  1  2  17  Valued  pre  1-day  3.243890e+00  2.476791e-01  2  65  4  9
Hamburg  130  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  2  19  Devalued  pre  1-day  3.451218e+00  1.988582e-01  5  138  4  9
Hamburg  130  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  9
Hamburg  130  1  3  1  Rest  post  1-day  0  0  0  0  NaN  6
Hamburg  130  1  3  2  Devalued  post  1-day  3.594621e+00  1.717938e-01  0  72  -4  6
Hamburg  130  1  3  3  Valued  post  1-day  3.955254e+00  9.527097e-02  0  80  3  6
Hamburg  130  1  3  4  Devalued  post  1-day  3.946286e+00  7.115937e-02  0  80  -4  6
Hamburg  130  1  3  5  Valued  post  1-day  3.594775e+00  9.279485e-02  0  73  3  6
Hamburg  130  1  3  6  Rest  post  1-day  0  0  0  0  NaN  6
Hamburg  130  1  3  7  Valued  post  1-day  4.368085e+00  1.157595e-01  0  88  3  6
Hamburg  130  1  3  8  Devalued  post  1-day  3.967078e+00  7.250154e-02  0  80  -4  6
Hamburg  130  1  3  9  Rest  post  1-day  0  0  0  0  NaN  6
Hamburg  131  1  1  1  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  2  Valued  pre  3-day  1.099725e+00  3.322521e-01  0  22  3  7
Hamburg  131  1  1  3  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  4  Devalued  pre  3-day  1.124707e+00  7.501106e-01  1  45  3  7
Hamburg  131  1  1  5  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  6  Devalued  pre  3-day  4.985502e-01  1.310808e+00  3  20  3  7
Hamburg  131  1  1  7  Valued  pre  3-day  1.598153e+00  3.345535e-01  2  32  3  7
Hamburg  131  1  1  8  Devalued  pre  3-day  1.104403e+00  4.001007e-01  1  22  3  7
Hamburg  131  1  1  9  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  10  Valued  pre  3-day  1.643424e+00  1.720291e-01  1  33  3  7
Hamburg  131  1  1  11  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  12  Devalued  pre  3-day  1.435187e+00  1.727093e-01  2  29  3  7
Hamburg  131  1  1  13  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  14  Devalued  pre  3-day  1.543806e+00  5.029049e-01  3  31  3  7
Hamburg  131  1  1  15  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  16  Valued  pre  3-day  2.189637e+00  3.033778e-01  1  44  3  7
Hamburg  131  1  1  17  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  1  18  Valued  pre  3-day  2.438991e+00  1.836536e-01  3  98  3  7
Hamburg  131  1  1  19  Devalued  pre  3-day  2.159647e+00  1.595609e-01  2  43  3  7
Hamburg  131  1  1  20  Valued  pre  3-day  2.274117e+00  1.811911e-01  5  91  3  7
Hamburg  131  1  2  1  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  2  Devalued  pre  3-day  2.067914e+00  2.235981e-01  4  83  3  7
Hamburg  131  1  2  3  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  4  Devalued  pre  3-day  1.297497e+00  6.430494e-01  1  26  3  7
Hamburg  131  1  2  5  Valued  pre  3-day  3.640277e+00  1.852978e-01  7  146  3  7
Hamburg  131  1  2  6  Devalued  pre  3-day  1.680566e+00  1.833961e-01  3  67  3  7
Hamburg  131  1  2  7  Valued  pre  3-day  4.556380e+00  3.754676e-02  0  91  3  7
Hamburg  131  1  2  8  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  9  Valued  pre  3-day  3.296382e+00  2.322688e-01  2  66  3  7
Hamburg  131  1  2  10  Devalued  pre  3-day  1.250065e+00  2.476039e-01  1  25  3  7
Hamburg  131  1  2  11  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  12  Devalued  pre  3-day  2.145759e+00  2.154343e-01  1  43  3  7
Hamburg  131  1  2  13  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  14  Devalued  pre  3-day  2.444621e+00  1.526136e-01  1  49  3  7
Hamburg  131  1  2  15  Valued  pre  3-day  2.701390e+00  1.372173e-01  3  109  3  7
Hamburg  131  1  2  16  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  17  Valued  pre  3-day  2.642448e+00  1.295632e-01  1  53  3  7
Hamburg  131  1  2  18  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  2  19  Valued  pre  3-day  2.535051e+00  1.214443e-01  1  51  3  7
Hamburg  131  1  2  20  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  1  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  2  Valued  pre  3-day  3.049596e+00  1.999130e-01  2  61  3  7
Hamburg  131  1  3  3  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  4  Valued  pre  3-day  3.664784e+00  1.839378e-01  2  74  3  7
Hamburg  131  1  3  5  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  6  Valued  pre  3-day  3.797722e+00  8.774625e-02  1  152  3  7
Hamburg  131  1  3  7  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  8  Valued  pre  3-day  3.934227e+00  1.393599e-01  2  79  3  7
Hamburg  131  1  3  9  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  3  10  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  11  Valued  pre  3-day  3.853100e+00  1.015320e-01  1  77  3  7
Hamburg  131  1  3  12  Devalued  pre  3-day  0  9.546103e-02  0  0  3  7
Hamburg  131  1  3  13  Valued  pre  3-day  3.795118e+00  1.938072e-01  3  152  3  7
Hamburg  131  1  3  14  Devalued  pre  3-day  0  1.353101e-01  0  0  3  7
Hamburg  131  1  3  15  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  16  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  3  17  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  18  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  3  19  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  3  20  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  1  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  2  Valued  pre  3-day  1.496513e-01  4.557132e-01  0  3  3  7
Hamburg  131  1  4  3  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  4  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  5  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  6  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  7  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  8  Valued  pre  3-day  1.998991e-01  3.800156e+00  2  8  3  7
Hamburg  131  1  4  9  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  10  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  11  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  12  Valued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  13  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  14  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  15  Valued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  16  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  17  Devalued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  18  Valued  pre  3-day  0  0  0  0  3  7
Hamburg  131  1  4  19  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  1  4  20  Valued  pre  3-day  0  0  0  0  3  7
Hamburg  131  2  1  1  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  2  Devalued  pre  3-day  2.981657e+00  3.262168e-01  3  63  0  7
Hamburg  131  2  1  3  Valued  pre  3-day  2.825386e+00  1.630384e-01  4  110  0  7
Hamburg  131  2  1  4  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  5  Devalued  pre  3-day  2.750457e-01  3.116544e+00  3  11  0  7
Hamburg  131  2  1  6  Valued  pre  3-day  1.443831e+00  3.137810e-01  0  29  0  7
Hamburg  131  2  1  7  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  8  Valued  pre  3-day  2.041195e+00  2.194558e-01  2  41  0  7
Hamburg  131  2  1  9  Devalued  pre  3-day  1.002148e+00  2.613049e-01  3  20  0  7
Hamburg  131  2  1  10  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  11  Valued  pre  3-day  1.000020e+00  2.003513e-01  1  20  0  7
Hamburg  131  2  1  12  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  13  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  1  14  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  15  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  1  16  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  1  17  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  18  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  1  19  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  1  20  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  1  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  2  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  3  Valued  pre  3-day  4.980026e-02  5.598415e-01  0  1  0  7
Hamburg  131  2  2  4  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  5  Devalued  pre  3-day  1.946797e+00  1.194214e+00  3  78  0  7
Hamburg  131  2  2  6  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  7  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  8  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  9  Valued  pre  3-day  1.650246e+00  2.766026e-01  3  33  0  7
Hamburg  131  2  2  10  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  11  Valued  pre  3-day  1.984961e+00  4.593995e-01  3  40  0  7
Hamburg  131  2  2  12  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  13  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  14  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  15  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  16  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  17  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  18  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  2  19  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  2  20  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  1  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  2  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  3  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  4  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  5  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  6  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  7  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  8  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  9  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  10  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  11  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  12  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  13  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  14  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  15  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  16  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  17  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  18  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  3  19  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  3  20  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  1  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  2  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  3  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  4  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  5  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  6  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  7  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  8  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  9  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  10  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  11  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  12  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  13  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  14  Valued  pre  3-day  9.988926e-01  8.447905e-01  2  20  0  7
Hamburg  131  2  4  15  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  16  Valued  pre  3-day  0  1.261315e+00  0  0  0  7
Hamburg  131  2  4  17  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  18  Rest  pre  3-day  0  0  0  0  NaN  7
Hamburg  131  2  4  19  Valued  pre  3-day  0  0  0  0  0  7
Hamburg  131  2  4  20  Devalued  pre  3-day  0  0  0  0  0  7
Hamburg  131  3  1  1  Devalued  pre  3-day  2.799719e+00  2.461674e-01  2  56  3  8
Hamburg  131  3  1  2  Rest  pre  3-day  0  0  0  0  NaN  8
Hamburg  131  3  1  3  Valued  pre  3-day  3.046469e+00  1.140143e-01  2  122  3  8
Hamburg  131  3  1  4  Rest  pre  3-day  0  0  0  0  NaN  8
Hamburg  131  3  1  5  Valued  pre  3-day  3.182498e+00  1.741066e-01  3  64  3  8
Hamburg  131  3  1  6  Rest  pre  3-day  0  0  0  0  NaN  8
